Name,Num,Score
ww501,1890,0.1347
ray ray ray ray ray,1891,0.13473
danep93,1892,0.13475
paulkaggle10,1893,0.13478
yonghao,1894,0.13479
Jan Latko,1895,0.1348
dany,1896,0.13481
Misrak Berhe,1897,0.13483
anandk174,1898,0.13485
Charles D,1899,0.13488
jeffrey jenkins,1900,0.13489
wslauai,1901,0.13489
dem pythons NSS,1902,0.1349
Reka Norman,1903,0.1349
Sergey Krivov,1904,0.13492
WardThomas,1905,0.13495
Avi k,1906,0.13497
ChenChia,1907,0.13498
Pharadorn Kawayapanik,1908,0.13498
David Nadler,1909,0.135
Jahan,1910,0.135
Shane Schisler,1911,0.13506
yuta0001,1912,0.13509
Rikuboi,1913,0.13514
DSLeo,1914,0.13515
NotWegii,1915,0.13515
WorkForFood,1916,0.13515
AnuragPriyadarshi,1917,0.1352
Benjamin_F,1918,0.1352
bishdata,1919,0.1352
jeffvs,1920,0.1352
kagglebenjamin,1921,0.1352
Pranay Aryal,1922,0.1352
RohanM,1923,0.1352
VitaminG,1924,0.1352
Alex Khorin,1925,0.13522
Neo Chien,1926,0.13522
pabloove,1927,0.13524
Pekka,1928,0.13533
Dongfang Li,1929,0.13534
Konstantin Gavrilov,1930,0.13534
Abhijit_Shingote,1931,0.13536
eukenebigdata,1932,0.13536
JayaSaiKiran,1933,0.13538
KhaledHechmi,1934,0.13538
Kirill Gurtovoy,1935,0.13538
TheAliOops,1936,0.13539
wuchen,1937,0.13539
Jit Ghosh,1938,0.13542
Ana Gomez Andrades,1939,0.1355
karanmaheshwari,1940,0.13551
HardikChinoy,1941,0.13554
zhangchuang,1942,0.13558
swensun,1943,0.1356
Shaun Yi,1944,0.13564
olgatanyuk,1945,0.13567
chpoit,1946,0.13568
David Rodríguez Segado,1947,0.13568
Carlos Vergara,1948,0.13571
Duncan“Danger”McKinnon,1949,0.13572
Jon Goldson,1950,0.13572
highroom,1951,0.13574
Davide Brinati,1952,0.13576
Anand Sundararajan,1953,0.13578
mr T.,1954,0.13579
bass,1955,0.1358
standingwang,1956,0.1358
ManishKumarSinha,1957,0.13581
Pablo Ramos,1958,0.13582
hongyu,1959,0.13584
melotsang,1960,0.13586
Vania,1961,0.13586
Charly TTD,1962,0.13588
jareddenton,1963,0.13593
Youngrok Cha,1964,0.13595
F&K,1965,0.13599
Dasauto,1966,0.13601
FosterHoneck,1967,0.13602
sidd hant ,1968,0.13602
Guilherme,1969,0.13607
BiFengJiang,1970,0.13609
PierreCour,1971,0.13612
Nath. Malnoury,1972,0.13613
Mateo,1973,0.13616
Saurabh Deokate,1974,0.13618
saikeerthana,1975,0.13619
Siddharth Prabhu,1976,0.13624
Jan-Hendrik de Wiljes,1977,0.13628
Casey kneale,1978,0.1363
hokaido62,1979,0.13631
Taylor Douglas,1980,0.13635
Madhavi Devaraj,1981,0.13636
ramirezcameron,1982,0.13637
Robin Strandlund,1983,0.1364
jz,1984,0.13641
John Yap,1985,0.13642
Prashant Goyal,1986,0.13643
svan_O,1987,0.13643
Katcake,1988,0.13645
ECHAN,1989,0.13648
qibaba,1990,0.13648
Mohammad Zaki,1991,0.1365
arimax,1992,0.13651
BIKUTA TEN,1993,0.13657
abyrvalg,1994,0.1366
melbertd,1995,0.1366
GoksuYıldırım,1996,0.13661
Calvin Chen,1997,0.13664
TY,1998,0.13664
player1024,1999,0.13665
Wendy Foslien,2000,0.13665
Bruce Kimbark,2001,0.13668
Allen Crane,2002,0.13669
INF582_05,2003,0.13674
Misunderstood Genius,2004,0.13674
Rohith Gandhi G,2005,0.13676
Alan Bi,2006,0.13679
tomohiro-seto,2007,0.13681
Dizzynet,2008,0.13683
Scott Webb,2009,0.13683
嘿嘿嘿嘿,2010,0.1369
Sour!,2011,0.13692
Kenmaster,2012,0.13695
Yiannis,2013,0.13695
Naser Tamimi,2014,0.13697
ShivaniJain,2015,0.13698
nbriones17,2016,0.13704
Boris Laevsky,2017,0.13706
Sowmiya Nagarajan,2018,0.13708
Firat,2019,0.13715
Sandeep Raju,2020,0.13716
Kevin Roe,2021,0.1372
Rodney Caneda,2022,0.1372
jay illanza,2023,0.13721
izas,2024,0.13722
Liwei Zhang,2025,0.13722
Zheren Zhao,2026,0.13722
lymoon,2027,0.13725
Siyun,2028,0.13729
TaoXiao,2029,0.13731
AlexandreVerkyndt,2030,0.13735
jdpapa,2031,0.13735
kRam316,2032,0.13737
SamueLea,2033,0.13737
Nicolas Maignan,2034,0.13739
ankits0962,2035,0.1374
Ziyi Tao,2036,0.13741
Nikolay Chernyshev,2037,0.13744
Mayur Naik,2038,0.13748
Thiago Melo,2039,0.13749
albertwang,2040,0.1375
lagagain,2041,0.1375
Rabrg,2042,0.1375
tzu-kuan,2043,0.1375
natachabox,2044,0.13751
Rajendra Shroff,2045,0.13752
1k2222,2046,0.13754
AbhishekSingla,2047,0.13754
dang999,2048,0.13755
Huan Vo,2049,0.13756
yootes,2050,0.13756
nkchengln,2051,0.13757
Mohsina Taranum,2052,0.13758
Ethan Parker,2053,0.1376
nikkvv1,2054,0.13761
Krankosaurus,2055,0.13763
Eric Lohbeck,2056,0.13766
Alex Solodov,2057,0.13767
Owen Chu,2058,0.13767
CMulford,2059,0.13768
Igor Pishko,2060,0.1377
Clement Dessole,2061,0.13771
cbattle,2062,0.13774
EisenHower,2063,0.13774
Reid Simon,2064,0.13774
NinjaRocks,2065,0.13776
njs220,2066,0.13776
Sri Madhan M,2067,0.13776
Alejandro Garcia,2068,0.13779
AliLu,2069,0.13779
mawenrui,2070,0.13779
Scott Piriou,2071,0.13779
John Marinton,2072,0.1378
Luke Jamieson,2073,0.13784
zhukun Luo,2074,0.13787
kingjunfeng,2075,0.13788
Ken Fujimoto,2076,0.13789
Nick White,2077,0.13789
Rahul Wankhede,2078,0.13789
jjackiee,2079,0.1379
Clara Liu,2080,0.13792
STripathi,2081,0.13793
Matthias Denu,2082,0.13795
AdrianBD,2083,0.13799
Harlee Dane Basilio,2084,0.13799
Segun Adelowo,2085,0.138
Mayur_Gade,2086,0.13803
xiaohuanhuan,2087,0.13803
Kyle Verduin,2088,0.13807
Brandon Flowers,2089,0.13808
chuang,2090,0.13808
Fearless,2091,0.13808
Isnan Arif,2092,0.13808
J Holdsworth,2093,0.13808
Jimson Sulit,2094,0.13808
Khalil Mohammed,2095,0.13808
Kyle Chin,2096,0.13808
naman9639,2097,0.13808
nanpu,2098,0.13808
NickFromTas,2099,0.13808
Nir David,2100,0.13808
Olivier Vreys,2101,0.13808
Peng Wang,2102,0.13808
Semedoll,2103,0.13808
Shivani Tripathi,2104,0.13808
SKR,2105,0.13808
Taha Chaudhry,2106,0.13808
WinterSoldier,2107,0.13808
Xinchen Zhai,2108,0.13812
AlbanB,2109,0.13814
JinShengStatham,2110,0.13814
Paldhen,2111,0.13814
Wang Zixuan,2112,0.13814
Mohamed EL Tair,2113,0.13817
Hugo Saito,2114,0.1382
Isildan,2115,0.13823
Arjuna Chatrathi,2116,0.13825
Teri LaChapelle,2117,0.13829
Roberto Zúñiga,2118,0.13836
GM209,2119,0.13839
shivarajkas,2120,0.13839
ShashankPrakash,2121,0.13842
Emily Hsiao,2122,0.13843
Nikhil Jayaram,2123,0.13849
Travis Ragle,2124,0.1385
Zhicong Huang,2125,0.13855
Krishna Priya,2126,0.13861
dividzyq,2127,0.13864
guo_chengfeng,2128,0.13865
Damir Husadzic,2129,0.13866
Arsenij Zorin,2130,0.13869
Hakon Hjelstuen,2131,0.13872
Mikel Madrid,2132,0.13872
statzilla,2133,0.13872
jsaikiran,2134,0.13873
Denise Jordan,2135,0.13878
dklearner,2136,0.13878
joshi-b,2137,0.13878
four_eighty,2138,0.13879
Cynthia Cho,2139,0.1388
jdawicki,2140,0.1388
jdelaney1,2141,0.1388
PeterGoodridge,2142,0.1388
Kevin Conklin,2143,0.13883
UNIANDES201327167,2144,0.13885
sumanakalaraparthi,2145,0.13887
Morten FrellumsTAD,2146,0.13889
amosjohnlong,2147,0.1389
Asier Rabasco,2148,0.1389
Jakub Semric,2149,0.13891
王义佳201610214822,2150,0.13892
amanatsu,2151,0.13895
Kim-Anh-Nhi Nguyen,2152,0.13897
rejasupotaro,2153,0.13897
Brandon Williams,2154,0.13898
Jaskaran Singh Puri,2155,0.13902
testing1234123,2156,0.13903
fdsds,2157,0.13905
cwestby,2158,0.13906
MuchoMaas,2159,0.13911
TimothyDavidson,2160,0.13911
VagishvandanaPandey,2161,0.13918
kuity,2162,0.13919
iAmMelbert,2163,0.1392
Jed Villareal,2164,0.13921
Geowynn,2165,0.13922
n-mat,2166,0.13923
Erygos,2167,0.13925
Mougli333,2168,0.13927
ccorbi,2169,0.13929
Nupur Shukla,2170,0.1393
Nikita Bobukh,2171,0.13935
Jiří Kožusznik,2172,0.13936
reptile,2173,0.13938
Florence Savary,2174,0.13946
Toke N-S,2175,0.13946
luckshue,2176,0.13954
wangmacheng,2177,0.13954
yanfeiwang,2178,0.13955
Evgueni Neiman,2179,0.13957
Masayoshi Mase,2180,0.13959
VincentP,2181,0.13961
ceibah,2182,0.13962
djjazzydenise,2183,0.13963
Kcynke,2184,0.13963
guanshu11,2185,0.13965
remove,2186,0.1397
anshul321,2187,0.13971
A.B.,2188,0.13972
raviprakash438,2189,0.13979
Liang Yuxin,2190,0.1398
Neha Iyer,2191,0.13984
Nicholas Buhagiar,2192,0.13986
Larry R,2193,0.13993
KevinTsai,2194,0.13998
YuheiFujioka,2195,0.13998
Mico Choi,2196,0.13999
Ala Bayoudh,2197,0.14003
Taber,2198,0.14003
Karthik S,2199,0.1401
intermediate ,2200,0.14014
Georges,2201,0.14015
ranggarizky,2202,0.14015
Paveethran S,2203,0.14017
SHIHONG YANG,2204,0.14023
MiLoOz,2205,0.14025
Elena 2,2206,0.1403
sush08,2207,0.1403
sushruti,2208,0.1403
goodwinc,2209,0.14035
JasonHelland,2210,0.14035
LéonardPouget,2211,0.14037
Olga M. Strunsky,2212,0.14038
André Lage,2213,0.14039
V. Gates,2214,0.14039
Maria Sagaydak,2215,0.14045
Chris Doucette,2216,0.14046
momo206,2217,0.1405
Justin Fetherolf,2218,0.14052
kalexmangcao,2219,0.14054
tanfastic006,2220,0.14057
XinL,2221,0.14061
Sztelzer,2222,0.14062
Sushil Nath Gupta,2223,0.14064
Mohammed Saeed,2224,0.14066
Jan Veldsink,2225,0.14068
Louis Green,2226,0.14069
deyiwang,2227,0.14074
Hu Jing,2228,0.14074
zhaozhengbing,2229,0.14074
zhouhua25,2230,0.14074
herr_kun,2231,0.14075
roginsl,2232,0.14079
GauravKaila,2233,0.1408
py821,2234,0.1408
Nadir Kheloui,2235,0.14081
WanRen,2236,0.14081
Veronica,2237,0.14082
Blue8,2238,0.14084
Zhen Xu,2239,0.14085
Guenon,2240,0.14086
Nadir B&D,2241,0.14087
Guillermo Iglesias,2242,0.14094
smon,2243,0.14099
ymyuantou,2244,0.14103
isaacbell1234,2245,0.14104
Oumar Cisse,2246,0.14109
kirill_emilianov,2247,0.1411
jaimotwani,2248,0.14114
mayankvik2,2249,0.14114
Peter Lombardo,2250,0.14116
Peter_Gio,2251,0.14116
German Team,2252,0.14122
germangerman,2253,0.14122
Zi,2254,0.14123
For Hui,2255,0.14125
Daniel H,2256,0.14134
Muhriddin Ismoilov,2257,0.14135
Brendan Hou,2258,0.14137
Lukasz Zawieska,2259,0.14141
Tarun Guntaka,2260,0.14142
Aryeh Gielchinsky,2261,0.14146
Iasonas Topsis,2262,0.14147
Team RLFF,2263,0.14149
Jihye Sofia Seo,2264,0.14151
Richard Dean,2265,0.14152
SonOfFlash,2266,0.14155
IMollat,2267,0.14158
Austin Jones,2268,0.14162
_KIDS,2269,0.14166
EGB,2270,0.14167
Zhu Zhengye,2271,0.14167
Carlos Noblejas,2272,0.14171
Shakur,2273,0.14171
Sarah Wigodsky,2274,0.14173
shellpiupiu,2275,0.14174
my_house-my_horse,2276,0.14175
Tuanable,2277,0.14176
benjibb,2278,0.14184
syin,2279,0.14187
Amaury Lepicard,2280,0.14189
Michael Mikus,2281,0.14191
giselaortt,2282,0.14193
ladengshengg,2283,0.14193
HyLink15,2284,0.14194
lethalbrains,2285,0.14194
Kweisi Mak-Dawson,2286,0.14199
diegob,2287,0.142
Nor Azman Zakaria,2288,0.14201
AmulyaDama,2289,0.14204
Kothapu Harika,2290,0.14204
rajeshprabha,2291,0.14204
tarunk9,2292,0.14204
Colin Pinto,2293,0.14206
jmiettunen,2294,0.14213
kazusoga,2295,0.14227
mgerhards,2296,0.14227
Tommaso Mariani,2297,0.14229
Alex Karp,2298,0.1423
mcaruana,2299,0.1423
Zhengfan Yang,2300,0.1423
yasuhiro,2301,0.14231
German,2302,0.14235
youyudan,2303,0.14235
Sam Windham,2304,0.14236
mitchellsuter,2305,0.14239
sush89,2306,0.14248
Fraser Thomson,2307,0.14249
AgernehD,2308,0.1425
BKeaton,2309,0.1425
Roberto Espinoza,2310,0.1425
rakend,2311,0.14251
Padmini Rao,2312,0.14254
Daniel Rodríguez Baleato,2313,0.14256
offoffo2,2314,0.14259
Satty,2315,0.1426
Ethan Armstrong,2316,0.14261
nattokin15,2317,0.14262
Jhonasttan,2318,0.14263
satoshi bando,2319,0.14263
Danyal Rasheed,2320,0.14264
Rém Giraud,2321,0.14265
Uly Ribleza,2322,0.14265
Максим Бусел (ШАД),2323,0.14266
jd1325,2324,0.14268
Yamini,2325,0.14268
simon novikov,2326,0.14269
Seeyong Lee,2327,0.1427
danielharvey458,2328,0.14272
Sunny Lee,2329,0.14272
Adesh Valecha,2330,0.14275
goiyala,2331,0.14275
Weichao,2332,0.14276
sinhaabhishek,2333,0.14279
FinalProject,2334,0.1428
rudychina,2335,0.1428
SantoshK,2336,0.1428
NIKHILA RATAKONDA,2337,0.14281
xtian316,2338,0.14284
szetaa,2339,0.14287
JiangyunZhang,2340,0.14289
Roopam Sharma,2341,0.14289
Hristo Marinov,2342,0.1429
Vadim Popov,2343,0.14291
Ganis,2344,0.14294
Ben Williams,2345,0.14295
Leon Bing,2346,0.14295
Ludovico Ristori,2347,0.14305
Nicco,2348,0.14305
Alexis Valencia,2349,0.14306
Andrei Baragan,2350,0.14306
Ben W,2351,0.14308
Irina Korchagina,2352,0.1431
offoffo,2353,0.1431
pigdata,2354,0.1431
xtianflores,2355,0.1431
Juan Pablo Jaramillo,2356,0.14315
Samuel Agudelo,2357,0.14315
Daniel Marín ,2358,0.14318
Matthew Overlund,2359,0.14318
Andrii,2360,0.14321
Windson,2361,0.14322
gpml,2362,0.14326
Przy_Ognisku,2363,0.14327
rrozza,2364,0.14328
Ashwin Dhakaita,2365,0.14332
Marwan Mostafa,2366,0.14332
Splitspeed,2367,0.14332
Valkea,2368,0.14332
YUHEI IKEDA,2369,0.14332
Ajay Rao,2370,0.14335
Alexandru MARINESCU,2371,0.14336
ahuang,2372,0.14344
Evan Heathcock,2373,0.14345
shaik sayeera,2374,0.14345
Adina Mateescu,2375,0.14346
Neelima B,2376,0.14349
apiti,2377,0.1435
paulrefalo,2378,0.14351
Raymond Nguyen,2379,0.14351
Icky Thump,2380,0.14354
ladengsheng,2381,0.14354
rerost,2382,0.14365
yunhuichen,2383,0.14371
Bhargav Mendapara,2384,0.14375
rituchoudhary,2385,0.14378
Lavanya Reddy,2386,0.1438
findritesh,2387,0.14382
Will Dean,2388,0.14383
AhmedBattah,2389,0.14384
ishu2502,2390,0.14384
Olga Arekhta,2391,0.14384
Mustafa Bayar,2392,0.14387
clairekong,2393,0.1439
ossupero,2394,0.1439
sile,2395,0.1439
ACL Team,2396,0.14405
JOHNKYON,2397,0.14407
Achille Moreau,2398,0.14412
leiretorres,2399,0.14413
PakinPirch,2400,0.14417
koselivs,2401,0.14418
Vishal Kothapalli,2402,0.1442
Iago Breno Araujo,2403,0.14422
Jacques Anthony,2404,0.14425
Mallory,2405,0.14426
Vrezh Hayrapetyan,2406,0.14428
Oleg Dizengof,2407,0.14429
arimpact,2408,0.14432
mibaba,2409,0.14432
Jakub Schier,2410,0.14433
Teo Pap,2411,0.14434
Bahadir Bulut,2412,0.14437
Zaytsev Anton,2413,0.14439
Grant,2414,0.14441
CBWell,2415,0.14444
ccboon92,2416,0.14445
amha,2417,0.14446
Emerging_Data_Wizard,2418,0.14447
Anjo,2419,0.14448
Philip Preissing,2420,0.14448
Aviato,2421,0.14453
TESLA,2422,0.14463
Clara Zhou,2423,0.14465
misotopes,2424,0.14465
Tucker Buchy,2425,0.14467
kati,2426,0.14468
Teru M,2427,0.14469
SY.Lee,2428,0.14471
HDBean,2429,0.14474
HongzoengNg,2430,0.14475
Michel MUSSLIN,2431,0.14479
Tan Dang,2432,0.14479
Pavel Skvortzov,2433,0.14485
Philip Stevens,2434,0.14487
baronight,2435,0.14492
Boy Plankton,2436,0.14497
Pradnya Bulusu,2437,0.145
P1_AI,2438,0.14501
Vineeth Kolluru,2439,0.14501
Maxim Migutin,2440,0.14503
Random Programmer,2441,0.14504
yangxiaoqing,2442,0.14504
Victor W. Ying,2443,0.14507
Ronaldo Regis Posser,2444,0.14509
srdasher,2445,0.1451
Zed1996,2446,0.1451
hannah grace,2447,0.14511
Dsloet,2448,0.14515
Kyrell Dixon,2449,0.14516
Eros M Sunny,2450,0.14518
skrishnamohan,2451,0.14518
Miha Grabner,2452,0.1452
Cynthia Villanueva,2453,0.14521
trmoch,2454,0.14521
TeroHalme,2455,0.14522
possums,2456,0.14523
Shruthi Chockkalingam,2457,0.14523
ronymc30,2458,0.14525
Surya Prakash Manpur,2459,0.14526
Vaibhav Goyal,2460,0.14528
Ryutaro Nagai,2461,0.14529
Ricky Flynn,2462,0.14539
yob cmst,2463,0.14539
onetk,2464,0.14541
muthupalani,2465,0.14543
xiaoxiaoye,2466,0.14543
maxpayne10,2467,0.14545
Søren Friis Dam,2468,0.14547
mejriaymen,2469,0.14548
Lei Liao,2470,0.14549
สันติภาพ วัชระสุขจิตร,2471,0.14551
Arvind Ratan Zemmies,2472,0.14553
equaltozero 2,2473,0.14553
Jem Villareal,2474,0.14553
andrew10,2475,0.14555
Gayatri,2476,0.14555
Mrez,2477,0.14558
U of U Kagglers,2478,0.1456
Canbro,2479,0.14565
Luay Dajani,2480,0.14566
Tom Schwarz,2481,0.14566
Xinyan Wu,2482,0.14566
Yoshio Nakasato,2483,0.14568
ablosse,2484,0.14571
jla2689,2485,0.14572
Volanski,2486,0.14573
Tushar B,2487,0.14574
Shadi G,2488,0.14578
Rahul Kumar Bhattacharya,2489,0.14581
ai201802u1,2490,0.14583
monsoon8823,2491,0.14586
aditya1908,2492,0.1459
Tapasil H,2493,0.1459
wmelinda,2494,0.1459
Paul Michael,2495,0.14599
Brandon Schow,2496,0.14604
Jihong,2497,0.14604
freedomslaves,2498,0.14605
José Carvalho,2499,0.14614
LeNetDorian,2500,0.14614
Jin T,2501,0.14616
Sharjeel Aziz,2502,0.14616
sudongpo,2503,0.1462
Stephen Savhcik,2504,0.14621
Hu Mingzhe,2505,0.14622
Khizar Razzaque,2506,0.14624
Monica Trovatelli,2507,0.14626
AskarNurbekov,2508,0.14627
Himanshu Verma,2509,0.14629
tsm007,2510,0.14631
StefanSpataru,2511,0.14632
UsmanAbbas,2512,0.14632
Jatin Jain,2513,0.14633
azthec,2514,0.14634
timmym123,2515,0.14635
durow,2516,0.14638
Michal Masrna,2517,0.14638
qustjdxy,2518,0.14638
LSMR,2519,0.1464
Yuri Istomin,2520,0.1464
Ankur Goyal,2521,0.14645
Wale Dosunmu,2522,0.14647
How Toai,2523,0.14649
maxx,2524,0.14649
Tahir Ahmad,2525,0.14651
Teenu,2526,0.14653
MouradBNH,2527,0.14654
Raashid Tak,2528,0.14654
Daisuke SHIBATO,2529,0.14655
Vivian Wang,2530,0.14655
msssingh,2531,0.14656
Ananya,2532,0.14659
equaltozero,2533,0.14659
Yarbreezy,2534,0.1466
BlaQ,2535,0.14662
Nicolas Keller,2536,0.14662
parikhodaparast,2537,0.14662
acuriousmind,2538,0.14664
Srishti Goyal ,2539,0.14675
Weshahy,2540,0.14676
TDEB,2541,0.14683
ROBOTICSENGINEER,2542,0.14687
James Chuter,2543,0.14688
DS502-S18,2544,0.14691
weakEnosh,2545,0.14691
Jerin A Mathews,2546,0.14692
Jake Klyn,2547,0.14695
Ramesh Subramanian,2548,0.14696
Shreyank Ranganath,2549,0.14697
Elias Piovani,2550,0.14698
tomsdiner,2551,0.14698
jdemeo,2552,0.14701
Dorian Zi,2553,0.14702
ab3oker,2554,0.14703
Stefan Büringer,2555,0.14703
Yevhen Diachenko,2556,0.14703
Darien Schettler,2557,0.14707
Lekhani,2558,0.14707
chauhan911,2559,0.14708
Hammad Saleem,2560,0.14708
Robley Brown,2561,0.14711
Pirate333,2562,0.14713
DACPresident,2563,0.14715
Jayesh909,2564,0.14717
Jwatt_11,2565,0.14717
shail94,2566,0.14718
TeamGoud,2567,0.1472
hailong wu,2568,0.14721
Siarhei Piashko,2569,0.14723
joshuabadillo,2570,0.14726
Pedro F Costa,2571,0.14726
drake123,2572,0.14732
Janne Tarsa,2573,0.14734
Mike1978,2574,0.14734
Aman Tyagi,2575,0.14738
Nick Voss,2576,0.14738
Nuttapong Kanjanavaikoon,2577,0.14739
JYUNLI,2578,0.1474
Nadrajog93,2579,0.1474
Peng He,2580,0.1474
david4p,2581,0.14741
Nate Wall,2582,0.14741
MasahikoYasui,2583,0.14743
Vaibhav Nayak,2584,0.14743
Jing Xu,2585,0.14744
zhengzhanglei,2586,0.14748
Jo Rich,2587,0.14752
gal perelman,2588,0.14754
Taj2Fast,2589,0.14754
vakar,2590,0.14755
royhoo,2591,0.14756
avalecha,2592,0.14757
comp4433_group26,2593,0.14759
Ronald Jan,2594,0.14759
ichigo99,2595,0.14761
ToshiRiver,2596,0.14761
riteshu,2597,0.14762
Roshan Somani,2598,0.14762
sijie123spam,2599,0.14762
untiltheday,2600,0.14763
slblcx,2601,0.14764
Jani,2602,0.14765
vandyand,2603,0.14767
escada-girl,2604,0.14768
Nidhi Hedao,2605,0.14768
avcoado,2606,0.14774
John Shahbazian,2607,0.14774
RuijiaChen,2608,0.14775
zizake,2609,0.14775
SelfLearner,2610,0.14776
Jack Wu,2611,0.1478
JonathanWhitaker,2612,0.14782
Shabland1,2613,0.14785
Jin Kyo-hoon,2614,0.14788
BenjaminMeltzer,2615,0.14789
C-ROD,2616,0.14795
ShinGoo Kang,2617,0.14799
Rocky12,2618,0.148
Cory Read,2619,0.14801
Anthony Young,2620,0.14802
ggautama,2621,0.14807
delagroove,2622,0.14813
KoryPostma,2623,0.14814
Tanya Sharma,2624,0.14818
ASanada,2625,0.14822
GiovanniCotugno,2626,0.14824
dsnair,2627,0.14826
sjray14,2628,0.14829
Natasha Sharma,2629,0.1483
shreyaj1307,2630,0.14831
Amia,2631,0.14833
ISHIN,2632,0.14837
Gabriel Machado,2633,0.1484
LightLin,2634,0.1484
drewfkw,2635,0.14842
CrislanioMacedo,2636,0.14844
Kent Johnson,2637,0.14847
KushalNaidu,2638,0.14848
devonkaberna,2639,0.1485
Shubham Agrawal,2640,0.1485
Harish Sharma,2641,0.14851
watasiharidesu,2642,0.14852
Zoumana KEITA,2643,0.14854
de ja vu,2644,0.14857
cifannie,2645,0.1486
davidhon,2646,0.1486
lililizhu,2647,0.1486
Vatsal Babel,2648,0.1486
imchunya,2649,0.14865
Jason Lee,2650,0.1487
cwzathh,2651,0.14872
Vishav pandhi,2652,0.14872
Piyush Kaushal,2653,0.14873
LyuBinruo,2654,0.14874
seyed nabavi,2655,0.14874
Roozbeh Bakhshi,2656,0.14875
Dave Wheeler,2657,0.14877
mitheshj.c,2658,0.14878
Swayanshu,2659,0.14878
Gareth Evans,2660,0.14879
Saad Zia,2661,0.14881
jayank,2662,0.14886
Willin_W,2663,0.14888
Karthik K J,2664,0.14889
Peng Yanxin,2665,0.14889
Denis Shvetsov,2666,0.14892
Emmanuelle Lejeail,2667,0.14892
Nicht sehen,2668,0.14895
fhiyo,2669,0.14897
Philippe Vincent-Lamarre,2670,0.14897
aslan,2671,0.14908
4shi,2672,0.14917
DFugere,2673,0.14917
_eof_,2674,0.14918
Raimo Haikari,2675,0.14919
David James Sherman,2676,0.14923
Subhankar,2677,0.14925
nirmalkc44,2678,0.14928
Yi111,2679,0.14928
Merlin von trott,2680,0.14931
Pablo Adroher,2681,0.14931
ReuvenDuer,2682,0.14932
Nedim Bayrakdar,2683,0.14935
rpomp,2684,0.14936
Finn,2685,0.14937
miangangzhen,2686,0.14937
Adam Nottingham,2687,0.14939
Yi,2688,0.1494
Mark Cirillo,2689,0.14942
Kate Robak,2690,0.14944
yellow man,2691,0.14944
musketeer191,2692,0.14946
zhangxinzhixjtu,2693,0.14947
ubbamiller,2694,0.14949
Piyush Raj,2695,0.1495
Laxman Kumar Munigala,2696,0.14952
Roland Jacob,2697,0.14954
Teodora123,2698,0.14954
lrl1y17,2699,0.14961
LouisDorard,2700,0.14962
bluetree,2701,0.14963
clap trap ,2702,0.14965
sy735740320,2703,0.14965
Jemima Kurian,2704,0.14969
abush18,2705,0.1497
ywangdr,2706,0.1497
Michael Fredette,2707,0.14971
TBN,2708,0.14974
Jon Miguel,2709,0.14976
Philip Cerles,2710,0.14977
XiangJiaoJun,2711,0.14978
James Grundke,2712,0.1498
Rishabh Prakash,2713,0.1498
An Gela,2714,0.1499
Ari Geller,2715,0.14991
David W.,2716,0.14994
Sabu Joseph,2717,0.14994
PEI CHEN,2718,0.14997
dmbtmn,2719,0.15003
Aptha Gowda,2720,0.15004
Ding Shuai,2721,0.15004
Muhammed Yonac,2722,0.15008
Vlad Orlov,2723,0.15016
Alexander Akishev,2724,0.15021
Yaohui Zeng,2725,0.15022
SazH,2726,0.15028
Priyadarshinee,2727,0.15035
Nishchal,2728,0.15036
huzongzhao,2729,0.15041
Not David Stein,2730,0.15042
Javeriana grupo 2,2731,0.15043
Saeful Ramadhan,2732,0.15049
HeChen,2733,0.1505
NicoleLeung,2734,0.1505
rekenber,2735,0.1505
Brittany,2736,0.15057
Fellipe Gomes,2737,0.15063
Nicholas Rojes,2738,0.15064
Hannah R,2739,0.15068
xiaominglee,2740,0.15069
kristinka28,2741,0.15072
Karan Makim,2742,0.15073
zhong2018,2743,0.15075
Exuperie,2744,0.15078
LouisGraham`,2745,0.15085
natemonnig,2746,0.15085
Dorry,2747,0.15088
Tom Yuz,2748,0.15095
deepika297,2749,0.15099
Ayush Goyal,2750,0.151
sharonteo,2751,0.151
Naoaki YOKOI,2752,0.15102
ibbi,2753,0.15106
Saif Ali Khan Asiif,2754,0.15106
wangdsh,2755,0.15106
Ryan Lau,2756,0.15107
comrade,2757,0.15112
Ram N ,2758,0.15131
sigmoid8,2759,0.15134
SashaRosca,2760,0.15135
ouchaoo,2761,0.15139
Aditya B,2762,0.1514
YRIC,2763,0.1514
Augusto Fadel,2764,0.15144
muthu5,2765,0.15144
zmeier,2766,0.15145
[BSU] Tatsiana Polikarpova,2767,0.15159
BranislavPecher,2768,0.15161
Naoki Maeda,2769,0.15162
willin.w,2770,0.15162
Jun Yan,2771,0.15163
trocar,2772,0.15168
Weazel101,2773,0.15168
Dave Corrigan,2774,0.15171
linbang,2775,0.15171
SKROHIT,2776,0.15171
Sapna Tiwari,2777,0.15173
jupiter 2,2778,0.15174
antoinekrajnc,2779,0.15178
wangzichao,2780,0.15178
Deltanullnull,2781,0.15179
Maxime Faye,2782,0.15182
Aditya Srivatsan,2783,0.15187
Razvan Dalca,2784,0.15189
Sheshashree V,2785,0.15206
davidandjimmy,2786,0.15215
Mircea Voda,2787,0.15216
Ofir Landau,2788,0.15217
Alejandra,2789,0.1522
Andrew Sturges,2790,0.15223
Mahesh M C,2791,0.15225
Naveen Reddy,2792,0.15225
